Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,40.52887711058719,40.71742445668839,39.541245219087635,39.78366470336914,2405700,0.0,0.0
2020-01-03 00:00:00-05:00,39.71183616874607,40.01710477595068,39.51430841554897,39.729793548583984,1858700,0.0,0.0
2020-01-06 00:00:00-05:00,39.77468368477608,40.08893268176143,39.70285759333534,39.74774932861328,2276200,0.0,0.0
2020-01-07 00:00:00-05:00,39.68490092476293,40.10688735395497,39.62205180924454,39.990169525146484,2076400,0.0,0.0
2020-01-08 00:00:00-05:00,39.96322755764799,40.19667004085352,39.96322755764799,40.035057067871094,2016700,0.0,0.0
2020-01-09 00:00:00-05:00,40.15178289567399,40.18769422986784,39.774684773969064,39.94527816772461,2242900,0.0,0.0
2020-01-10 00:00:00-05:00,40.07433954425931,40.84152707338985,40.01115955682744,40.52562713623047,2356600,0.233,0.0
2020-01-13 00:00:00-05:00,40.6339326910722,41.43722400440743,40.61588077533927,41.428199768066406,2379100,0.0,0.0
2020-01-14 00:00:00-05:00,41.365032382170156,41.3740566212595,40.65199698729506,41.02205276489258,2676200,0.0,0.0
2020-01-15 00:00:00-05:00,41.13035728043129,41.38307726962789,40.886661529541016,40.886661529541016,1558900,0.0,0.0
2020-01-16 00:00:00-05:00,40.94983521948452,41.653846205748465,40.886655231916755,41.5365104675293,2061100,0.0,0.0
2020-01-17 00:00:00-05:00,41.608714621199965,42.15026179763913,41.518458479985654,41.78923034667969,3373300,0.0,0.0
2020-01-21 00:00:00-05:00,41.825332689536715,42.47518790087941,41.81630845295739,42.37590408325195,4061300,0.0,0.0
2020-01-22 00:00:00-05:00,42.4120080072181,42.754984086788426,41.90656468141044,42.03292465209961,2262100,0.0,0.0
2020-01-23 00:00:00-05:00,42.02389502157434,42.62861864455422,41.852403560749785,42.41200256347656,2872300,0.0,0.0
2020-01-24 00:00:00-05:00,42.565447786329045,42.62862777709961,42.19539207907949,42.62862777709961,1667200,0.0,0.0
2020-01-27 00:00:00-05:00,42.556415417555,42.863291075398216,42.15928018796343,42.25856399536133,2318900,0.0,0.0
2020-01-28 00:00:00-05:00,42.19539175644313,42.59252361582885,42.14123600346048,42.466163635253906,1441700,0.0,0.0
2020-01-29 00:00:00-05:00,42.49324182203968,42.89037366823637,42.34882648554875,42.70985794067383,2281300,0.0,0.0
2020-01-30 00:00:00-05:00,42.70083015614581,43.30555383373197,42.50226252801862,43.21529769897461,2476400,0.0,0.0
2020-01-31 00:00:00-05:00,43.1430959561753,43.33263593100208,42.54739643311161,42.655704498291016,3577500,0.0,0.0
2020-02-03 00:00:00-05:00,42.79109496188392,43.12504685981756,42.691811127701925,42.809146881103516,1898200,0.0,0.0
2020-02-04 00:00:00-05:00,42.98965761963416,43.30555756152882,42.90842571413966,42.917449951171875,1688700,0.0,0.0
2020-02-05 00:00:00-05:00,43.079908811688064,43.188216858884275,42.745956991053475,42.773033142089844,2133800,0.0,0.0
2020-02-06 00:00:00-05:00,42.47519404401453,42.872325928910115,41.978774884080714,42.321754455566406,3810000,0.0,0.0
2020-02-07 00:00:00-05:00,42.3217464046651,42.63764975935128,42.0690264753568,42.502262115478516,1654500,0.0,0.0
2020-02-10 00:00:00-05:00,42.49323972683965,42.73693198752463,42.421032062154495,42.7188835144043,1616000,0.0,0.0
2020-02-11 00:00:00-05:00,42.782066708009296,43.07991473954588,42.57447137799593,42.854270935058594,1512300,0.0,0.0
