Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,25.556104293620017,25.581483330363746,24.76937351678971,24.8624267578125,4973500,0.0,0.0
2020-01-03 00:00:00-05:00,24.67631575055877,25.023154477537187,24.659396394726024,24.904722213745117,3111000,0.0,0.0
2020-01-06 00:00:00-05:00,24.786291847227794,24.972401560711905,24.70169828311917,24.853967666625977,2178600,0.0,0.0
2020-01-07 00:00:00-05:00,24.78629054301444,24.9470212106973,24.634021167519794,24.6932373046875,2426200,0.0,0.0
2020-01-08 00:00:00-05:00,24.634017952119848,24.887801825004043,24.60863891942402,24.786287307739258,2299800,0.0,0.0
2020-01-09 00:00:00-05:00,24.786291684623446,25.040077215840842,24.710156186610106,24.989320755004883,1670400,0.0,0.0
2020-01-10 00:00:00-05:00,25.048534834669105,25.133128391264993,24.93010095110127,25.01469612121582,3665400,0.0,0.0
2020-01-13 00:00:00-05:00,25.040074846125087,25.598400703038802,25.040074846125087,25.589941024780273,4283200,0.0,0.0
2020-01-14 00:00:00-05:00,25.539184992998152,25.945239875040922,25.463049500925298,25.91986083984375,3776000,0.0,0.0
2020-01-15 00:00:00-05:00,26.021374626690147,26.300537551840964,25.987535914056775,26.165185928344727,3274400,0.0,0.0
2020-01-16 00:00:00-05:00,26.283617898797075,26.503564687875038,26.258240478127167,26.478185653686523,2942100,0.0,0.0
2020-01-17 00:00:00-05:00,26.571241392975352,26.7150526978456,26.156726835059615,26.207483291625977,4762300,0.0,0.0
2020-01-21 00:00:00-05:00,26.148264953990367,26.275156891476268,25.886021401383697,26.05521011352539,3563900,0.0,0.0
2020-01-22 00:00:00-05:00,26.182109758887048,26.199027504576158,25.792972564697266,25.792972564697266,2697000,0.0,0.0
2020-01-23 00:00:00-05:00,25.68299658107335,26.08905146757981,25.5984014096715,26.072132110595703,1873900,0.0,0.0
2020-01-24 00:00:00-05:00,26.072131236060653,26.089050592477236,25.63223765034128,25.826807022094727,2006500,0.0,0.0
2020-01-27 00:00:00-05:00,25.564561257152306,25.632237067761846,25.36999350333971,25.52226448059082,3170700,0.0,0.0
2020-01-28 00:00:00-05:00,25.64915598450952,25.80142695915274,25.581480175059042,25.708372116088867,3710900,0.0,0.0
2020-01-29 00:00:00-05:00,25.75067539782348,25.86064800400477,25.446133390677012,25.46305274963379,3477700,0.0,0.0
2020-01-30 00:00:00-05:00,25.302318130467622,25.471508466677808,25.023155205183855,25.43766975402832,4079500,0.0,0.0
2020-01-31 00:00:00-05:00,24.676319589373115,25.023158370308106,23.72039842537349,24.490211486816406,10558300,0.0,0.0
2020-02-03 00:00:00-05:00,24.59171996758006,24.60863932298808,23.796528012107274,23.872663497924805,5626500,0.0,0.0
2020-02-04 00:00:00-05:00,24.06723359765008,24.134909407843235,23.432772272019783,23.83882713317871,7236300,0.0,0.0
2020-02-05 00:00:00-05:00,24.075691377068267,24.642476885795354,23.948799436148175,24.464828491210938,4503400,0.0,0.0
2020-02-06 00:00:00-05:00,24.600181594940462,24.64247837329414,24.211046070826903,24.23642349243164,2438000,0.0,0.0
2020-02-07 00:00:00-05:00,24.18566762535806,24.2025869825195,23.7288546631115,24.177207946777344,4101400,0.0,0.0
2020-02-10 00:00:00-05:00,24.20258639245243,24.24488317080611,23.898044425046223,24.23642349243164,3034000,0.0,0.0
2020-02-11 00:00:00-05:00,24.346397396637226,24.55788451282703,24.270261905727402,24.44791030883789,3373200,0.0,0.0
2020-02-12 00:00:00-05:00,24.566342881155798,25.36153323389443,24.566342881155798,25.16696548461914,4710200,0.0,0.0
2020-02-13 00:00:00-05:00,25.124670015191725,25.75913136291355,25.048534524383616,25.589941024780273,3577200,0.0,0.0
2020-02-14 00:00:00-05:00,25.649158309944468,25.93678092956543,25.488427642857765,25.93678092956543,2652600,0.0,0.0
2020-02-18 00:00:00-05:00,25.936780366569504,25.936780366569504,25.18388673282603,25.479969024658203,3064900,0.0,0.0
2020-02-19 00:00:00-05:00,25.530723283955133,25.90294103631516,25.530723283955133,25.69145393371582,3349500,0.0,0.0
2020-02-20 00:00:00-05:00,25.615316015357475,26.17364178412158,25.5053418288782,26.114425659179688,3331700,0.0,0.0
2020-02-21 00:00:00-05:00,26.004452337726764,26.072128141842757,25.623776544643718,25.99599266052246,3151100,0.0,0.0
2020-02-24 00:00:00-05:00,25.454589411743445,25.589941036906747,25.056994214516067,25.175426483154297,3755600,0.0,0.0
2020-02-25 00:00:00-05:00,25.226179086698465,25.24309844063964,23.745769500732422,23.745769500732422,4617900,0.0,0.0
2020-02-26 00:00:00-05:00,23.881126626096005,24.202587971220517,23.16207005254778,23.17898941040039,4551700,0.0,0.0
2020-02-27 00:00:00-05:00,22.730631389183316,23.246658751772525,22.256899182404652,22.30765724182129,6430700,0.0,0.0
2020-02-28 00:00:00-05:00,21.82546646780501,22.036953552235364,21.047193932560578,21.977737426757812,9547600,0.0,0.0
2020-03-02 00:00:00-05:00,22.113090011901907,23.21282386779785,21.698575501666756,23.21282386779785,6513400,0.0,0.0
2020-03-03 00:00:00-05:00,23.204366251327922,23.61888079837834,22.426093612463017,22.612201690673828,5143800,0.0,0.0
2020-03-04 00:00:00-05:00,23.001337392821874,23.991097082997513,22.85752610062478,23.982637405395508,5083800,0.0,0.0
2020-03-05 00:00:00-05:00,23.220602925713504,23.5117151677426,22.638375175447067,23.083606719970703,5387700,0.34,0.0
2020-03-06 00:00:00-05:00,22.62981460242139,23.015111256062664,22.116084097795436,22.775371551513672,6246100,0.0,0.0
2020-03-09 00:00:00-04:00,21.328364761140886,21.328364761140886,20.181033881596615,20.506397247314453,7142500,0.0,0.0
2020-03-10 00:00:00-04:00,21.225617989564164,21.396860391756324,19.573119091440102,20.91737937927246,5058500,0.0,0.0
2020-03-11 00:00:00-04:00,20.283784942830344,20.403654822430976,18.622723198014047,19.230636596679688,9036400,0.0,0.0
2020-03-12 00:00:00-04:00,17.54388583779921,17.689442790665655,15.583149790120459,15.977008819580078,9462600,0.0,0.0
2020-03-13 00:00:00-04:00,17.167149747897547,18.76827621459961,15.977008671608942,18.76827621459961,9280300,0.0,0.0
2020-03-16 00:00:00-04:00,16.293810736069613,17.184275601730693,14.512879371643066,14.512879371643066,7892300,0.0,0.0
2020-03-17 00:00:00-04:00,14.863926246515149,16.225311279296875,14.238886654062032,16.225311279296875,6586000,0.0,0.0
2020-03-18 00:00:00-04:00,14.855365580949673,15.454716513365453,13.673785998757431,13.91352653503418,7446800,0.0,0.0
