Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,14.53789098106069,14.571581665448956,14.327318982389249,14.394701957702637,8972200,0.0,0.0
2020-01-03 00:00:00-05:00,14.167283510246207,14.217820339015038,14.007248344851957,14.12516975402832,8382600,0.0,0.0
2020-01-06 00:00:00-05:00,13.95671154809624,13.981980765807027,13.847214817756482,13.965134620666504,7579200,0.0,0.0
2020-01-07 00:00:00-05:00,13.897749987780136,13.923019202474743,13.712447232962923,13.771407127380371,9229600,0.0,0.0
2020-01-08 00:00:00-05:00,13.788253628945702,13.965133316796162,13.771407485378036,13.855636596679688,7741800,0.0,0.0
2020-01-09 00:00:00-05:00,13.965135284891673,13.965135284891673,13.84721547637302,13.939866065979004,7596500,0.0,0.0
2020-01-10 00:00:00-05:00,13.939863739067848,13.965132953762454,13.720870304527791,13.771407127380371,6160400,0.0,0.0
2020-01-13 00:00:00-05:00,13.813521457446027,13.855636817034979,13.729292344804826,13.847213745117188,6571100,0.0,0.0
2020-01-14 00:00:00-05:00,13.847212346781586,13.973555199716534,13.813520062512778,13.889326095581055,10616300,0.0,0.0
2020-01-15 00:00:00-05:00,13.737714767456055,13.838790019155857,13.628218050773173,13.737714767456055,12849500,0.0,0.0
2020-01-16 00:00:00-05:00,13.838788980662999,14.040937862356289,13.805096697112532,14.024091720581055,14894600,0.0,0.0
2020-01-17 00:00:00-05:00,14.066209917985146,14.10832367439847,13.645065927704595,13.805099487304688,17323400,0.0,0.0
2020-01-21 00:00:00-05:00,13.720872811519524,13.796677256380589,13.57768378182742,13.687180519104004,10804400,0.0,0.0
2020-01-22 00:00:00-05:00,13.746138214354074,13.746138214354074,13.628218422931347,13.661909103393555,8446500,0.0,0.0
2020-01-23 00:00:00-05:00,13.602950607696448,13.64506597077955,13.434493171706121,13.619796752929688,7058400,0.0,0.0
2020-01-24 00:00:00-05:00,13.586103645840154,13.619795934281486,13.13126899763933,13.240766525268555,6501900,0.0,0.0
2020-01-27 00:00:00-05:00,12.937542535893154,13.09757769514814,12.903851050250271,13.013348579406738,13732500,0.0,0.0
2020-01-28 00:00:00-05:00,13.1144238332713,13.266035929511617,13.021772442940234,13.080732345581055,10869700,0.0,0.0
2020-01-29 00:00:00-05:00,13.114421411302132,13.207073587790639,12.937540932777498,12.971232414245605,8072400,0.0,0.0
2020-01-30 00:00:00-05:00,12.828043766437252,13.190227804531212,12.735392390694559,13.148113250732422,13677100,0.0,0.0
2020-01-31 00:00:00-05:00,12.971234729219606,13.131269897205776,12.937543241738586,13.114423751831055,24895900,0.0,0.0
2020-02-03 00:00:00-05:00,13.23234452203072,13.434493449397536,13.215498376449268,13.358687400817871,11277300,0.0,0.0
2020-02-04 00:00:00-05:00,13.560837416258266,13.73771712896774,13.493454439054148,13.695603370666504,18884900,0.0,0.0
2020-02-05 00:00:00-05:00,13.84721503703034,14.049363962307233,13.796676600808478,13.956711769104004,8967100,0.0,0.0
2020-02-06 00:00:00-05:00,14.083052742597351,14.125168100421694,13.746137912685764,13.771407127380371,10912400,0.0,0.0
2020-02-07 00:00:00-05:00,13.661908511705938,13.762983761788398,13.611371689933007,13.746137619018555,6312700,0.0,0.0
2020-02-10 00:00:00-05:00,13.687176999953957,13.729290748108442,13.586101755232077,13.712446212768555,8848600,0.0,0.0
2020-02-11 00:00:00-05:00,13.771407412855186,13.973556314992589,13.74613819763676,13.821944236755371,6629600,0.0,0.0
2020-02-12 00:00:00-05:00,13.931441891792366,14.074629284856497,13.779829820857886,13.872480392456055,5081900,0.0,0.0
2020-02-13 00:00:00-05:00,13.805098076871733,13.990402441846653,13.73771510957267,13.981979370117188,4604400,0.0,0.0
2020-02-14 00:00:00-05:00,13.939865634263997,13.965134852394083,13.830368902107328,13.93144416809082,5911600,0.0,0.0
2020-02-18 00:00:00-05:00,13.830366947636156,13.914596056296553,13.594525764694364,13.737714767456055,9830000,0.0,0.0
2020-02-19 00:00:00-05:00,13.821944749450866,13.880904647277516,13.762984851624214,13.838790893554688,5140500,0.0,0.0
2020-02-20 00:00:00-05:00,13.76298592696395,14.057787045667547,13.76298592696395,13.93144416809082,9131300,0.0,0.0
2020-02-21 00:00:00-05:00,13.830366505297233,13.85563571904815,13.628217614899613,13.754560470581055,12312700,0.0,0.0
2020-02-24 00:00:00-05:00,13.25761149503124,13.392377431949887,13.23234308267608,13.249188423156738,10858700,0.0,0.0
2020-02-25 00:00:00-05:00,13.249188770735051,13.274457987021467,12.381632426610588,12.457438468933105,15818400,0.0,0.0
2020-02-26 00:00:00-05:00,12.583780990101975,12.760661482884878,12.2552892201254,12.280557632446289,11377700,0.0,0.0
2020-02-27 00:00:00-05:00,11.952064767987054,12.213174366502056,11.615149934356396,11.665687561035156,15071800,0.0,0.0
2020-02-28 00:00:00-05:00,11.337196778521378,11.674111665130509,11.092933284912643,11.387734413146973,28618400,0.0,0.0
2020-03-02 00:00:00-05:00,11.480384220100913,12.238443011877791,11.286657584613188,12.221597671508789,23705400,0.0,0.0
2020-03-03 00:00:00-05:00,12.17105933698131,12.440591996646186,11.76676155238644,11.867835998535156,32399400,0.0,0.0
2020-03-04 00:00:00-05:00,12.0278728316621,12.31425089010356,11.834146970521383,12.255290985107422,20535200,0.0,0.0
2020-03-05 00:00:00-05:00,11.774272743209925,12.00413963026983,11.655082415262086,11.757246017456055,24354300,0.155,0.0
2020-03-06 00:00:00-05:00,11.12724046419711,11.527378651770093,10.837778831140808,11.050618171691895,21487800,0.0,0.0
2020-03-09 00:00:00-04:00,9.748042391528886,9.96088174860121,8.726413639965275,8.913712501525879,23502700,0.0,0.0
2020-03-10 00:00:00-04:00,9.398984170536359,9.799122312313143,8.947765047547467,9.765068054199219,17013400,0.0,0.0
2020-03-11 00:00:00-04:00,9.407498522893302,9.57776982404842,8.888170039473186,9.101009368896484,25918700,0.0,0.0
2020-03-12 00:00:00-04:00,8.326275717821316,8.837090517751497,7.832488456783753,8.053841590881348,18790100,0.0,0.0
2020-03-13 00:00:00-04:00,8.837088219998854,9.007359505063688,8.156002267821997,8.49654483795166,28002000,0.0,0.0
2020-03-16 00:00:00-04:00,7.253564575728469,7.466403900435277,6.921534936895516,7.074779510498047,20294300,0.0,0.0
2020-03-17 00:00:00-04:00,7.21099696572786,7.892083006589869,6.742750261890376,7.56005334854126,23497600,0.0,0.0
2020-03-18 00:00:00-04:00,7.049238147765337,7.40680827522393,6.206394623863329,6.265989780426025,18007800,0.0,0.0
2020-03-19 00:00:00-04:00,6.180855436884497,7.202484240124787,5.908420899906277,7.049239635467529,15534000,0.0,0.0
2020-03-20 00:00:00-04:00,7.151401287796881,7.457890447962615,6.700182127674426,7.032211780548096,23045600,0.0,0.0
2020-03-23 00:00:00-04:00,6.921535571799411,7.10883442205902,6.470315983409293,6.572478771209717,17459500,0.0,0.0
2020-03-24 00:00:00-04:00,7.0747791570753575,7.704783331875243,6.964102616326586,7.534512042999268,15558100,0.0,0.0
2020-03-25 00:00:00-04:00,7.704783117895744,7.832486378026726,7.262076967195622,7.432348251342773,18087500,0.0,0.0
2020-03-26 00:00:00-04:00,7.534514368177598,8.488034692060427,7.508973058025899,8.385871887207031,17779900,0.0,0.0
2020-03-27 00:00:00-04:00,7.866542026678202,8.59870989592922,7.849515301209723,8.232625961303711,12732600,0.0,0.0
2020-03-30 00:00:00-04:00,8.121948699598235,8.266679507156752,7.781406100588547,8.087894439697266,11634200,0.0,0.0
