Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,458.02691432324133,458.02691432324133,453.464619079127,457.1108703613281,560400,0.0,0.0
2020-01-03 00:00:00-05:00,450.59072157584853,455.06322962481136,450.41109221191863,452.252197265625,337300,0.0,0.0
2020-01-06 00:00:00-05:00,449.198716694114,453.3299182346996,447.7078805889727,452.6383972167969,411300,0.0,0.0
2020-01-07 00:00:00-05:00,451.63258729129257,457.8653490395959,451.63258729129257,455.5303039550781,453900,0.0,0.0
2020-01-08 00:00:00-05:00,456.024161120649,458.15266216504483,451.0577134989107,455.4224548339844,726500,0.0,0.0
2020-01-09 00:00:00-05:00,461.5116038703839,462.35581269394845,458.5658626799451,460.8110656738281,477100,0.0,0.0
2020-01-10 00:00:00-05:00,462.07728020468113,462.7328697621247,458.39509786969,459.9847106933594,484000,0.0,0.0
2020-01-13 00:00:00-05:00,460.9636785984887,470.10624818831076,460.9636785984887,469.8008728027344,651800,0.0,0.0
2020-01-14 00:00:00-05:00,467.1426695461468,471.4983946948684,463.8825905461837,465.4991455078125,923600,0.0,0.0
2020-01-15 00:00:00-05:00,465.660718963878,477.44368204791294,465.660718963878,476.2222900390625,1005100,0.0,0.0
2020-01-16 00:00:00-05:00,482.1945797483219,482.1945797483219,476.2133107978607,480.479248046875,778100,0.0,0.0
2020-01-17 00:00:00-05:00,482.32932785634,484.2512580534796,478.88961985905786,480.6947937011719,669100,0.0,0.0
2020-01-21 00:00:00-05:00,477.79401177524227,479.7159421249836,473.9771201514562,475.21649169921875,775800,0.0,0.0
2020-01-22 00:00:00-05:00,478.26095930813284,484.6373905852164,477.1922276349962,482.149658203125,778100,0.0,0.0
2020-01-23 00:00:00-05:00,479.2218938327055,488.56207303743776,478.5752938708581,486.7120056152344,804500,0.0,0.0
2020-01-24 00:00:00-05:00,488.9393352783715,491.5707388201908,478.46760444994675,482.1318359375,751200,0.0,0.0
2020-01-27 00:00:00-05:00,468.80414276081285,476.28526636423646,466.6576891814134,470.4296875,516500,0.0,0.0
2020-01-28 00:00:00-05:00,474.156642711072,479.37455471556274,471.63300653985044,475.9617614746094,496600,0.0,0.0
2020-01-29 00:00:00-05:00,479.98532521235654,486.9185697889025,478.1172783295563,481.8174133300781,434700,0.0,0.0
2020-01-30 00:00:00-05:00,476.9228263421074,485.2032643082272,475.0098857145354,484.69134521484375,511000,0.0,0.0
2020-01-31 00:00:00-05:00,483.1196447130315,484.15247250760274,471.6599812625986,473.60882568359375,646400,0.0,0.0
2020-02-03 00:00:00-05:00,476.1952582906467,482.410093805997,475.8090853452283,476.0605773925781,503100,0.0,0.0
2020-02-04 00:00:00-05:00,483.32619690445995,485.2571167927846,477.29104446863,480.6947937011719,851800,0.0,0.0
2020-02-05 00:00:00-05:00,488.41835598606804,490.96890645774613,482.6974597669056,488.0950012207031,943000,0.0,0.0
2020-02-06 00:00:00-05:00,492.217298450376,498.656602865523,486.16416702480717,498.1446838378906,824400,0.0,0.0
2020-02-07 00:00:00-05:00,493.95055201156606,499.34809317761216,493.5015060551919,499.1055908203125,712900,0.0,0.0
2020-02-10 00:00:00-05:00,497.0400424229464,504.05413880326273,496.91429638635304,503.9194030761719,744100,0.0,0.0
2020-02-11 00:00:00-05:00,506.56885634070727,513.0890139926651,506.4161960264464,512.3076782226562,598900,0.0,0.0
2020-02-12 00:00:00-05:00,516.2592483299208,518.0284633235088,511.92144846260163,514.1397094726562,426300,0.0,0.0
2020-02-13 00:00:00-05:00,510.7359144859823,514.3821656192838,509.5504265312639,510.61016845703125,479700,0.0,0.0
2020-02-14 00:00:00-05:00,508.0866059720283,510.9425322164931,505.36541546601177,508.2662353515625,472400,0.0,0.0
2020-02-18 00:00:00-05:00,507.4221350860891,507.6196890751795,505.00626467510654,507.2514953613281,403200,0.0,0.0
2020-02-19 00:00:00-05:00,510.0982640667085,514.6067033366248,508.49069915973405,513.771484375,383200,0.0,0.0
2020-02-20 00:00:00-05:00,511.91243997766253,514.5618223405841,503.4883326328153,509.14630126953125,475200,0.0,0.0
2020-02-21 00:00:00-05:00,505.99402011843665,507.2872748690419,498.44109006159186,500.2372741699219,494200,0.0,0.0
2020-02-24 00:00:00-05:00,481.42222638407395,486.1461992780854,473.87828614807574,474.1925964355469,1063700,0.0,0.0
2020-02-25 00:00:00-05:00,476.22229188091666,477.0036275671876,451.2643065210505,454.4345703125,1064600,0.0,0.0
2020-02-26 00:00:00-05:00,456.3835068979069,465.17583685487176,453.97659906935786,456.6529235839844,959600,0.0,0.0
2020-02-27 00:00:00-05:00,445.1303290589441,449.8183429563051,427.29420780627055,427.33013916015625,1286000,0.0,0.0
2020-02-28 00:00:00-05:00,412.44884810826744,417.9810994197094,403.2613549184014,415.82568359375,2039300,0.0,0.0
2020-03-02 00:00:00-05:00,419.53469439724677,438.4305296394268,414.53231556589105,438.2149963378906,1278200,0.0,0.0
2020-03-03 00:00:00-05:00,438.5742645418129,452.6204372356334,427.65346202117456,432.9432373046875,1589800,0.0,0.0
2020-03-04 00:00:00-05:00,441.6756823036312,450.43516805799624,433.7215487408415,448.2091064453125,1175000,3.63,0.0
2020-03-05 00:00:00-05:00,431.9750194632765,436.5266960303252,420.40126274073305,427.5409851074219,1022200,0.0,0.0
2020-03-06 00:00:00-05:00,409.05376725253745,415.31570209284996,398.6292311517416,407.5787658691406,1460300,0.0,0.0
2020-03-09 00:00:00-04:00,372.26935345787746,394.6295766412054,366.62272031614094,379.16473388671875,1478200,0.0,0.0
2020-03-10 00:00:00-04:00,399.36210729297017,415.3698948169683,392.9372975179735,415.351806640625,1608300,0.0,0.0
2020-03-11 00:00:00-04:00,402.68319663787594,405.3888569198853,382.02420344210134,389.98736572265625,1263400,0.0,0.0
2020-03-12 00:00:00-04:00,360.4965211271811,380.06058792522583,346.9681629631487,349.49285888671875,1669700,0.0,0.0
2020-03-13 00:00:00-04:00,375.6355196755803,379.37278590661083,351.1035310574144,374.4320068359375,1579400,0.0,0.0
2020-03-16 00:00:00-04:00,333.40350074618755,340.76038944191043,320.34571646118064,323.30474853515625,1569300,0.0,0.0
2020-03-17 00:00:00-04:00,331.3856108727348,360.3697482785878,321.59454916671564,349.9814453125,1609700,0.0,0.0
2020-03-18 00:00:00-04:00,323.20533839778847,338.9506997215507,293.1715013812088,337.8557434082031,1969400,0.0,0.0
2020-03-19 00:00:00-04:00,332.3629517963075,375.67174221887046,317.8934852364696,359.5734558105469,1593700,0.0,0.0
2020-03-20 00:00:00-04:00,362.87632183141864,364.1341266655301,317.5857652122924,320.98822021484375,1363100,0.0,0.0
2020-03-23 00:00:00-04:00,320.98828789155107,320.98828789155107,295.2527565995938,296.28436279296875,1422800,0.0,0.0
2020-03-24 00:00:00-04:00,316.08368851993583,337.5842662137425,313.3599399475339,336.3536071777344,1319600,0.0,0.0
2020-03-25 00:00:00-04:00,348.2983497985738,398.1496231661103,341.1495971843965,363.2112121582031,1951000,0.0,0.0
2020-03-26 00:00:00-04:00,369.255955134759,411.2797936892835,367.002747940299,408.9270324707031,1598200,0.0,0.0
2020-03-27 00:00:00-04:00,387.78845163727794,406.7371867894651,381.0740365047471,393.0368957519531,1044200,0.0,0.0
2020-03-30 00:00:00-04:00,396.3489137290496,412.86345180109333,393.190799942932,412.0490417480469,1177300,0.0,0.0
2020-03-31 00:00:00-04:00,408.9180234305758,415.01708159791815,395.434900690619,398.13153076171875,1389200,0.0,0.0
2020-04-01 00:00:00-04:00,378.350269513137,384.132632645164,363.6817496243389,370.5952453613281,1163700,0.0,0.0
2020-04-02 00:00:00-04:00,369.3645425384262,392.6115810259745,367.5637883472238,385.9695739746094,649300,0.0,0.0
2020-04-03 00:00:00-04:00,386.1324609905439,391.80623971741306,371.94354045562244,378.3140869140625,612600,0.0,0.0
2020-04-06 00:00:00-04:00,399.9775204859208,409.90434067334365,392.1862652595757,406.7733459472656,957900,0.0,0.0
2020-04-07 00:00:00-04:00,424.4009370835961,424.4642871347712,399.9503855753001,400.9819641113281,831100,0.0,0.0
2020-04-08 00:00:00-04:00,403.41613106738197,412.3113722787229,399.63363071434304,408.08544921875,772300,0.0,0.0
2020-04-09 00:00:00-04:00,416.25675133910096,433.169446336448,414.83604232093165,426.5907897949219,1154600,0.0,0.0
2020-04-13 00:00:00-04:00,424.2742287100239,425.5230034520875,406.52903468624623,409.3704528808594,689100,0.0,0.0
