Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-04-17 00:00:00-04:00,116.55363044352855,116.86938986598796,113.72104933957465,114.90052032470703,1503800,0.0,0.0
2019-04-18 00:00:00-04:00,115.52276382024897,115.69922179332997,114.44545898563784,115.34630584716797,1080500,0.0,0.0
2019-04-22 00:00:00-04:00,114.93769017015248,114.93769017015248,113.9903975633594,114.296875,648800,0.0,0.0
2019-04-23 00:00:00-04:00,114.49191147047621,115.00270723080942,113.84181421689637,114.3804702758789,1208900,0.0,0.0
2019-04-24 00:00:00-04:00,114.71477057463207,118.33675723623085,114.2504134920047,116.68364715576172,1187400,0.0,0.0
2019-04-25 00:00:00-04:00,118.05814737118466,119.07044949692849,115.1048360389211,116.47004699707031,1305700,0.0,0.0
2019-04-26 00:00:00-04:00,115.42988860191,116.90654077672892,114.49188527731422,116.82295989990234,1196800,0.0,0.0
2019-04-29 00:00:00-04:00,116.65580891827207,117.43592556351426,115.84782489096142,117.06444549560547,1220700,0.0,0.0
2019-04-30 00:00:00-04:00,117.0644476452566,118.53181094570894,116.74868107910198,118.39250946044922,1119900,0.0,0.0
2019-05-01 00:00:00-04:00,119.27477632556803,119.71127320066815,116.97156872173885,116.9808578491211,825700,0.0,0.0
2019-05-02 00:00:00-04:00,117.07372970366963,119.73913537642703,116.69296050135924,119.03331756591797,1476600,0.0,0.0
2019-05-03 00:00:00-04:00,119.35836634483174,119.83200553839826,118.50394379995834,119.31192779541016,1257300,0.0,0.0
2019-05-06 00:00:00-04:00,116.17286782216374,116.65580322371564,115.03984233350562,115.72708892822266,1458700,0.0,0.0
2019-05-07 00:00:00-04:00,111.02781052937175,111.22283970517258,106.25421902968853,108.6224365234375,4589400,0.0,0.0
2019-05-08 00:00:00-04:00,107.9630508699108,108.6874469807727,106.07776173894233,106.38423919677734,2311200,0.0,0.0
2019-05-09 00:00:00-04:00,105.24189960097816,106.52352272827218,103.18015281124569,105.99415588378906,2751100,0.0,0.0
2019-05-10 00:00:00-04:00,105.95701564078365,107.88874316835064,103.89527575799778,105.89200592041016,2132900,0.0,0.0
2019-05-13 00:00:00-04:00,102.35362202827343,103.49594395672743,100.48690393883702,101.0719985961914,1965100,0.0,0.0
2019-05-14 00:00:00-04:00,102.1941808243478,103.70914106839484,101.25902176536263,102.46537780761719,1999800,0.75,0.0
2019-05-15 00:00:00-04:00,101.73594043011356,103.9522696535382,101.31511463253612,103.19478607177734,2461100,0.0,0.0
2019-05-16 00:00:00-04:00,102.61500602816889,102.8861958750137,101.38994281710633,101.72660064697266,1956800,0.0,0.0
2019-05-17 00:00:00-04:00,100.73532833685186,103.16674030304077,100.38931693933885,101.55826568603516,1747500,0.0,0.0
2019-05-20 00:00:00-04:00,98.77149195401716,100.31449853073359,98.23845163204136,98.76213836669922,2152500,0.0,0.0
2019-05-21 00:00:00-04:00,100.09003639695467,101.37120640847716,99.69727144791385,99.90300750732422,1738000,0.0,0.0
2019-05-22 00:00:00-04:00,98.87436508512329,99.72535607261918,98.30391751929434,99.02398681640625,1255800,0.0,0.0
2019-05-23 00:00:00-04:00,97.50900819541741,98.11686286267057,96.25589878619317,97.75215148925781,1423200,0.0,0.0
2019-05-24 00:00:00-04:00,98.34133555915689,98.87437596715684,96.93859689234677,97.07886505126953,1007200,0.0,0.0
2019-05-28 00:00:00-04:00,98.41612926648837,98.41612926648837,95.76028118230269,96.07823181152344,2574300,0.0,0.0
2019-05-29 00:00:00-04:00,95.3114036887144,96.99469274473091,95.30205723568436,96.68608856201172,1897100,0.0,0.0
2019-05-30 00:00:00-04:00,97.12561987026741,98.66863373552926,96.87312293038413,97.72412109375,1777800,0.0,0.0
2019-05-31 00:00:00-04:00,96.22787311454282,98.24781306674706,96.00343692756407,96.38684844970703,1373100,0.0,0.0
2019-06-03 00:00:00-04:00,97.03208334274305,97.98594222132512,94.76899352508738,95.18046569824219,1923400,0.0,0.0
2019-06-04 00:00:00-04:00,96.40553623512176,98.61251200811955,95.37686277966948,98.4909439086914,2074200,0.0,0.0
2019-06-05 00:00:00-04:00,99.58507694725107,100.6324575645574,97.67735178788782,99.416748046875,1658700,0.0,0.0
2019-06-06 00:00:00-04:00,99.62247084663096,101.31510607689178,98.99591613135932,100.8662338256836,1939100,0.0,0.0
